1,15,18,21,25,26,39,41,58,83,85,155,166,Act
25,20,2,7364,24.1191,11.3691,86.2388,42.9201,0.0131,6.6455,0.4943,108.5954,0,14.3
27,20,2,8690,26.0814,11.7434,113.7486,44.7111,0.0134,6.9317,0.4745,113.9372,0,8.6
21,20,2,5640,22.7289,10.3813,60.729,34.6206,0.0189,5.5079,0.49,77.8865,0,30.3
21,20,2,5640,23.1007,10.6432,60.729,34.6206,0.0188,5.5669,0.5107,76.2025,0,27.9
33,20,2,12213,29.4916,14.2327,181.6906,48.6716,0.0151,7.0384,0.4497,0,1.00E-05,122.3
37,20,2,16006,34.994,17.7161,227.6906,54.6597,0.0131,8.5039,0.3228,0,1.00E-05,85
41,20,2,19877,37.3307,17.7745,280.7101,59.5565,0.0134,8.3847,0.3895,0,1.00E-05,41.6
35,20,2,14015,31.4458,14.6053,216.8073,49.6896,0.0144,8.4555,0.4346,142.1933,0,100.8
39,20,2,18044,36.9727,18.0047,240.7682,59.1694,0.0131,9.8799,0.3112,0,0,63.7
33,20,2,12213,29.4916,14.2327,181.6906,48.6716,0.0151,7.1894,0.4497,0,0,36.2
37,20,2,15829,33.404,17.1157,229.6906,54.2235,0.0131,7.6696,0.4169,0,0,31.6
41,20,2,19877,37.3307,17.7745,280.7101,59.5565,0.0134,8.2529,0.3895,0,0,14.1
35,20,2,14015,31.4458,14.6053,216.8073,49.6896,0.0144,8.3562,0.4346,143.2333,0,32
39,20,2,18044,36.9727,18.0047,240.7682,59.1694,0.0131,9.9462,0.3112,0,0,24.8
30,20,2,9920,26.5696,12.1655,146.1808,44.6209,0.0154,6.9903,0.4797,0,0,31.7
34,20,2,13198,30.4682,14.9407,194.1808,49.9579,0.0131,8.2105,0.4426,0,0,26
38,20,2,16908,34.3844,15.678,245.2004,55.1167,0.0134,8.051,0.4118,129.5854,0,21.1
32,20,2,11547,28.5163,12.5763,181.2975,45.4806,0.0144,8.3191,0.4625,0,0,50.3
36,20,2,15049,32.4244,15.2999,207.2584,54.4186,0.0131,9.7605,0.428,0,0,32
22,20,2,5507,21.1854,9.7895,79.7486,33.369,0.0154,5.3008,0.5128,70.1786,0,21.9
24,20,2,6681,23.1398,11.1918,81.4839,39.481,0.0131,5.8305,0.4908,78.0782,0,4.2
26,20,2,7943,25.0997,11.5533,108.9937,41.2179,0.0134,5.9231,0.4712,88.1723,0,3.4
23,20,2,6096,22.1619,9.9849,89.0587,34.9577,0.0144,6.2514,0.5028,83.0448,0,4.6
22,20,2,5853,22.6311,10.3126,71.8135,34.7749,0.0159,5.6111,0.5053,64.8695,0,7.6
20,20,2,5039,21.7516,10.191,55.9742,31.2309,0.019,5.3388,0.4865,53.8575,0,4.1
20,20,2,5039,22.1228,10.4564,55.9742,31.2309,0.0189,5.074,0.507,52.5247,0,4.3
23,20,2,6159,22.1619,9.9849,91.8135,35.554,0.0154,6.0896,0.5127,83.6838,0,18.6
25,20,2,7401,24.1191,11.3691,87.0586,42.7813,0.0131,6.5868,0.4907,86.4924,0,8
27,20,2,8731,26.0814,11.7434,114.5684,44.5754,0.0134,6.7121,0.4711,105.1507,0,4.4
24,20,2,6783,23.1398,10.1856,100.6034,37.2665,0.0144,6.6343,0.5027,95.845,0,30.3
26,20,2,8071,25.0997,11.5533,92.0391,45.1269,0.0131,7.2329,0.4815,107.7271,0,11.9
21,20,2,5673,22.7289,10.3813,58.794,34.9671,0.0156,5.4799,0.4864,67.4692,0,1.8
22,20,2,5916,22.4453,10.1826,71.8135,35.8413,0.0154,5.8331,0.4988,66.9631,0,28.2
24,20,2,7140,24.4034,11.5737,71.8135,35.8413,0.0154,5.8331,0.4988,66.9631,0,8
26,20,2,8452,26.3662,11.9433,101.0586,43.6179,0.0134,6.4319,0.4594,87.6958,0,6.7
23,20,2,6531,23.4237,10.3809,81.7744,37.2985,0.0144,6.3289,0.4893,79.4996,0,12.9
25,20,2,7801,25.3843,11.7554,77.0195,44.4808,0.0131,7.0198,0.4693,92.1018,0,7.5
20,20,2,5430,23.0126,10.581,53.5489,32.7359,0.0189,5.2572,0.4739,51.7503,0,5.6
